201079209,4519,99
201079209,4533,61
201079209,4515,96
201079209,4504,74
201079209,4528,85
201079209,4519,91
201019691,4503,73
201019691,4518,77
201019691,4514,82
201019691,4504,74
201019691,4537,73
201019691,4547,87
201019691,4546,86
201543275,4528,93
201543275,4532,70
201543275,4540,78
201543275,4519,100
201543275,4505,95
201543275,4527,98
201543275,4506,60
201798493,4502,91
201798493,4540,96
201798493,4504,94
201798493,4529,77
201798493,4519,65
201798493,4511,73
201798493,4527,90
201396170,4544,94
201396170,4518,71
201396170,4530,60
201396170,4540,98
201396170,4505,98
201396170,4509,61
201396170,4543,61
201021718,4540,86
201021718,4550,70
201021718,4545,74
201021718,4530,85
201021718,4533,100
201021718,4510,65
201021718,4524,86
201068955,4533,67
201068955,4514,63
201068955,4502,78
201068955,4516,62
201068955,4543,63
201068955,4525,87
201068955,4509,67
200880917,4526,91
200880917,4527,89
200880917,4515,78
200880917,4524,63
200880917,4540,67
200880917,4510,79
200880917,4529,75
201629392,4504,96
201629392,4543,67
201629392,4529,78
201629392,4506,100
201629392,4525,78
201629392,4505,83
201629392,4516,76
200994545,4537,100
200994545,4530,74
200994545,4502,74
200994545,4505,78
200994545,4516,68
200994545,4520,94
200994545,4512,88
201534624,4546,80
201534624,4505,98
201534624,4513,88
201534624,4539,78
201534624,4535,65
201534624,4529,82
201534624,4547,60
201467693,4545,87
201467693,4540,80
201467693,4514,88
201467693,4532,97
201467693,4536,95
201467693,4527,93
201467693,4526,69
201075808,4530,79
201075808,4519,60
201075808,4524,69
201075808,4508,84
201075808,4547,98
201075808,4512,67
201075808,4550,92
200990231,4530,67
200990231,4533,74
200990231,4550,63
200990231,4521,70
200990231,4521,80
200990231,4518,83
200990231,4508,77
201337167,4538,78
201337167,4503,72
201337167,4545,83
201337167,4546,82
201337167,4514,81
201337167,4542,80
201337167,4521,95
201309739,4535,89
201309739,4507,99
201309739,4520,91
201309739,4546,99
201309739,4534,64
201309739,4541,63
201309739,4545,95
201110609,4536,83
201110609,4543,64
201110609,4546,70
201110609,4526,86
201110609,4546,60
201110609,4530,60
201110609,4545,95
201075264,4550,88
201075264,4532,71
201075264,4521,99
201075264,4530,61
201075264,4541,80
201075264,4538,90
201075264,4542,80
201543050,4539,66
201543050,4511,79
201543050,4532,73
201543050,4544,73
201543050,4545,79
201543050,4509,75
201543050,4506,94
200878228,4550,100
200878228,4537,91
200878228,4533,92
200878228,4545,76
200878228,4539,68
200878228,4513,80
200878228,4536,99
201207864,4541,89
201207864,4502,87
201207864,4534,71
201207864,4509,87
201207864,4548,68
201207864,4516,82
201207864,4550,90
200868252,4528,78
200868252,4537,91
200868252,4540,70
200868252,4521,97
200868252,4523,62
200868252,4540,89
200868252,4547,77
201718662,4531,90
201718662,4532,87
201718662,4522,77
201718662,4546,64
201718662,4504,81
201718662,4531,89
201718662,4531,61
200897039,4509,78
200897039,4515,63
200897039,4540,89
200897039,4536,84
200897039,4532,76
200897039,4523,60
200897039,4547,68
201478379,4540,89
201478379,4513,76
201478379,4514,63
201478379,4530,66
201478379,4527,89
201478379,4512,93
201478379,4541,77
201653263,4543,85
201653263,4542,88
201653263,4527,94
201653263,4513,97
201653263,4541,82
201653263,4528,63
201653263,4546,77
201736366,4533,94
201736366,4533,82
201736366,4546,61
201736366,4522,76
201736366,4538,86
201736366,4544,74
201736366,4513,78
201541413,4503,84
201541413,4523,93
201541413,4538,88
201541413,4504,92
201541413,4506,67
201541413,4527,100
201541413,4549,85
201392985,4547,81
201392985,4542,86
201392985,4506,85
201392985,4518,62
201392985,4546,86
201392985,4512,77
201392985,4530,61
200841261,4526,67
200841261,4534,100
200841261,4543,85
200841261,4546,63
200841261,4507,81
200841261,4545,72
200841261,4539,94
201266754,5103,83
201266754,5119,71
201266754,5113,73
201266754,5109,99
201266754,5139,86
201266754,5108,67
201266754,5145,77
200935726,5129,84
200935726,5141,60
200935726,5106,89
200935726,5115,67
200935726,5119,66
200935726,5132,61
200935726,5139,90
201572829,5127,97
201572829,5135,60
201572829,5115,81
201572829,5140,78
201572829,5138,98
201572829,5102,77
201572829,5131,97
201153688,5110,99
201153688,5149,68
201153688,5115,80
201153688,5134,94
201153688,5137,82
201153688,5105,60
201153688,5117,72
201293086,5131,90
201293086,5109,88
201293086,5134,79
201293086,5129,70
201293086,5123,69
201293086,5142,84
201293086,5138,93
201729660,5140,88
201729660,5116,76
201729660,5150,89
201729660,5117,70
201729660,5121,67
201729660,5118,65
201729660,5116,67
201512865,5133,62
201512865,5135,90
201512865,5150,67
201512865,5121,70
201512865,5124,87
201512865,5144,65
201512865,5102,62
201712209,5137,66
201712209,5113,75
201712209,5125,94
201712209,5118,99
201712209,5128,79
201712209,5118,72
201712209,5119,90
201227379,5112,88
201227379,5127,63
201227379,5103,84
201227379,5115,83
201227379,5121,67
201227379,5138,73
201227379,5112,71
200957849,5144,63
200957849,5137,69
200957849,5116,76
200957849,5122,65
200957849,5126,97
200957849,5121,89
200957849,5105,91
200934668,5117,84
200934668,5110,94
200934668,5103,90
200934668,5142,98
200934668,5145,60
200934668,5150,67
200934668,5150,69
200878010,5128,86
200878010,5128,93
200878010,5127,97
200878010,5112,63
200878010,5149,93
200878010,5124,74
200878010,5147,98
200886820,5134,75
200886820,5125,99
200886820,5126,99
200886820,5120,68
200886820,5127,67
200886820,5102,65
200886820,5125,100
201094986,5145,76
201094986,5133,64
201094986,5127,98
201094986,5116,84
201094986,5104,60
201094986,5114,78
201094986,5110,67
201371400,5146,72
201371400,5106,91
201371400,5127,62
201371400,5120,94
201371400,5110,68
201371400,5111,67
201371400,5102,88
201672421,5126,98
201672421,5132,95
201672421,5112,88
201672421,5109,74
201672421,5123,76
201672421,5129,74
201672421,5136,100
201644805,5126,60
201644805,5136,74
201644805,5102,80
201644805,5130,78
201644805,5105,66
201644805,5110,76
201644805,5144,98
201038821,5104,79
201038821,5119,76
201038821,5112,63
201038821,5111,61
201038821,5115,97
201038821,5109,72
201038821,5148,70
201567750,5115,95
201567750,5107,100
201567750,5123,78
201567750,5103,90
201567750,5137,84
201567750,5136,91
201567750,5114,98
201179436,5128,74
201179436,5118,77
201179436,5135,80
201179436,5110,95
201179436,5143,99
201179436,5150,95
201179436,5121,84
201277076,5115,81
201277076,5111,87
201277076,5116,62
201277076,5146,76
201277076,5108,94
201277076,5104,61
201277076,5135,60
201731442,5150,92
201731442,5138,70
201731442,5107,87
201731442,5107,92
201731442,5144,62
201731442,5111,83
201731442,5121,82
201317988,5112,90
201317988,5109,83
201317988,5136,78
201317988,5138,74
201317988,5143,75
201317988,5140,89
201317988,5150,69
201710665,5106,80
201710665,5143,86
201710665,5129,84
201710665,5136,91
201710665,5105,62
201710665,5146,92
201710665,5130,68
201552394,5111,73
201552394,5124,99
201552394,5115,76
201552394,5117,81
201552394,5116,91
201552394,5128,68
201552394,5133,97
200866371,5147,84
200866371,5142,79
200866371,5123,77
200866371,5136,76
200866371,5108,92
200866371,5110,70
200866371,5128,78
201486195,5104,86
201486195,5131,62
201486195,5109,68
201486195,5128,93
201486195,5139,91
201486195,5119,85
201486195,5146,86
201335053,5141,61
201335053,5103,80
201335053,5111,89
201335053,5149,89
201335053,5105,87
201335053,5143,89
201335053,5110,72
200958854,5125,97
200958854,5124,83
200958854,5150,66
200958854,5118,77
200958854,5142,60
200958854,5109,64
200958854,5139,81
201788127,5146,84
201788127,5117,94
201788127,5125,95
201788127,5120,100
201788127,5142,100
201788127,5118,72
201788127,5114,81
201298136,5113,71
201298136,5132,99
201298136,5104,74
201298136,5131,85
201298136,5109,81
201298136,5121,78
201298136,5148,84
200970655,5132,73
200970655,5137,60
200970655,5110,92
200970655,5138,70
200970655,5104,99
200970655,5149,100
200970655,5146,65
201740309,5145,63
201740309,5102,96
201740309,5122,74
201740309,5140,78
201740309,5135,82
201740309,5148,87
201740309,5135,86
201632711,5119,64
201632711,5121,95
201632711,5141,69
201632711,5105,77
201632711,5111,95
201632711,5111,99
201632711,5132,94
201571506,5141,72
201571506,5131,79
201571506,5141,97
201571506,5143,70
201571506,5103,94
201571506,5117,68
201571506,5118,65
201081636,5150,77
201081636,5137,85
201081636,5123,67
201081636,5129,90
201081636,5110,69
201081636,5102,65
201081636,5103,79
201381793,5136,64
201381793,5127,70
201381793,5143,89
201381793,5106,87
201381793,5147,99
201381793,5127,79
201381793,5145,78
201126111,5148,73
201126111,5106,68
201126111,5149,69
201126111,5112,96
201126111,5140,89
201126111,5119,73
201126111,5106,82
200964208,5123,71
200964208,5117,97
200964208,5102,79
200964208,5102,95
200964208,5131,70
200964208,5120,79
200964208,5137,72
201478436,5103,75
201478436,5142,74
201478436,5122,64
201478436,5110,98
201478436,5147,84
201478436,5111,63
201478436,5106,90
201526364,5118,86
201526364,5127,64
201526364,5135,72
201526364,5128,72
201526364,5116,61
201526364,5138,94
201526364,5129,67
200818007,5136,95
200818007,5125,85
200818007,5140,82
200818007,5114,79
200818007,5143,73
200818007,5119,82
200818007,5131,60
201653341,5124,84
201653341,5127,99
201653341,5114,96
201653341,5130,81
201653341,5109,94
201653341,5111,99
201653341,5148,65
201307185,5144,75
201307185,5149,97
201307185,5125,75
201307185,5145,76
201307185,5110,83
201307185,5112,96
201307185,5116,93
201709829,5113,79
201709829,5112,99
201709829,5132,61
201709829,5105,65
201709829,5145,86
201709829,5140,81
201709829,5144,77
200977343,5102,79
200977343,5127,75
200977343,5131,80
200977343,5133,99
200977343,5136,66
200977343,5148,97
200977343,5120,92
200964655,5121,78
200964655,5146,91
200964655,5145,75
200964655,5123,67
200964655,5131,85
200964655,5115,99
200964655,5118,82
201293954,5117,62
201293954,5128,94
201293954,5145,100
201293954,5126,80
201293954,5135,96
201293954,5104,69
201293954,5102,98
201516328,5146,94
201516328,5144,61
201516328,5108,90
201516328,5115,97
201516328,5107,75
201516328,5118,65
201516328,5114,79
201625132,5148,61
201625132,5118,100
201625132,5130,67
201625132,5149,98
201625132,5130,77
201625132,5149,81
201625132,5113,92
200986217,4632,66
200986217,4603,76
200986217,4644,92
200986217,4650,90
200986217,4611,64
200986217,4612,89
200986217,4637,89
201252562,4616,68
201252562,4635,94
201252562,4615,82
201252562,4633,90
201252562,4643,80
201252562,4629,87
201252562,4620,69
201693739,4612,96
201693739,4613,70
201693739,4643,78
201693739,4631,91
201693739,4623,77
201693739,4602,62
201693739,4641,89
201458983,4619,66
201458983,4623,98
201458983,4645,94
201458983,4614,95
201458983,4602,71
201458983,4614,80
201458983,4643,95
201489849,4650,89
201489849,4620,99
201489849,4627,92
201489849,4641,82
201489849,4621,73
201489849,4623,88
201489849,4616,68
200963493,4612,95
200963493,4617,99
200963493,4634,99
200963493,4616,78
200963493,4640,91
200963493,4612,87
200963493,4625,91
200833887,4624,93
200833887,4645,88
200833887,4602,89
200833887,4605,74
200833887,4632,91
200833887,4638,68
200833887,4610,86
201782703,4635,74
201782703,4621,67
201782703,4633,70
201782703,4623,65
201782703,4603,85
201782703,4644,62
201782703,4645,61
201682604,4623,64
201682604,4626,94
201682604,4640,73
201682604,4630,79
201682604,4640,61
201682604,4614,66
201682604,4645,99
200881344,4642,99
200881344,4630,70
200881344,4646,95
200881344,4606,96
200881344,4618,75
200881344,4646,62
200881344,4611,100
200990932,4628,68
200990932,4644,88
200990932,4640,79
200990932,4639,66
200990932,4626,83
200990932,4603,78
200990932,4606,92
201390931,4636,65
201390931,4607,87
201390931,4644,72
201390931,4645,66
201390931,4633,67
201390931,4622,98
201390931,4612,86
201491816,4629,63
201491816,4614,99
201491816,4616,74
201491816,4614,87
201491816,4640,99
201491816,4602,68
201491816,4607,97
201715461,4605,67
201715461,4641,83
201715461,4641,80
201715461,4606,69
201715461,4623,81
201715461,4612,77
201715461,4610,88
201615594,4633,74
201615594,4603,92
201615594,4636,60
201615594,4639,61
201615594,4642,87
201615594,4609,65
201615594,4641,81
201769871,4619,96
201769871,4642,62
201769871,4604,66
201769871,4633,98
201769871,4637,75
201769871,4611,63
201769871,4645,84
201409660,4631,79
201409660,4603,71
201409660,4627,81
201409660,4641,64
201409660,4620,63
201409660,4609,95
201409660,4632,61
201488667,4611,81
201488667,4605,96
201488667,4644,87
201488667,4644,84
201488667,4624,66
201488667,4629,99
201488667,4628,71
201060254,4648,74
201060254,4625,62
201060254,4642,66
201060254,4621,97
201060254,4637,78
201060254,4609,71
201060254,4635,64
200980809,4635,68
200980809,4617,72
200980809,4610,69
200980809,4635,66
200980809,4643,83
200980809,4625,99
200980809,4609,70
200815591,4609,89
200815591,4602,67
200815591,4648,70
200815591,4613,78
200815591,4624,63
200815591,4617,67
200815591,4646,78
201633689,4635,66
201633689,4618,81
201633689,4633,64
201633689,4640,73
201633689,4640,65
201633689,4633,72
201633689,4613,76
201242765,4604,60
201242765,4621,86
201242765,4621,75
201242765,4630,85
201242765,4628,67
201242765,4636,86
201242765,4605,97
200957883,4603,87
200957883,4647,89
200957883,4621,89
200957883,4615,89
200957883,4603,87
200957883,4604,89
200957883,4621,89
201304095,4639,100
201304095,4606,66
201304095,4612,97
201304095,4613,90
201304095,4616,100
201304095,4647,88
201304095,4613,97
201342526,4633,72
201342526,4645,91
201342526,4639,78
201342526,4639,70
201342526,4632,64
201342526,4631,65
201342526,4607,82
201172852,4629,88
201172852,4642,61
201172852,4637,92
201172852,4628,67
201172852,4648,99
201172852,4631,61
201172852,4621,91
201056577,4617,71
201056577,4641,68
201056577,4615,100
201056577,4611,75
201056577,4621,85
201056577,4636,93
201056577,4626,94
200811724,4646,61
200811724,4639,80
200811724,4643,65
200811724,4626,93
200811724,4619,85
200811724,4604,65
200811724,4605,76
201001193,4636,65
201001193,4641,88
201001193,4610,66
201001193,4635,89
201001193,4640,69
201001193,4635,81
201001193,4616,95
201232024,4603,94
201232024,4608,71
201232024,4611,72
201232024,4632,66
201232024,4606,92
201232024,4620,88
201232024,4608,83
201767592,4629,64
201767592,4646,80
201767592,4617,79
201767592,4617,99
201767592,4605,75
201767592,4618,90
201767592,4628,98
201637790,4622,84
201637790,4647,92
201637790,4642,80
201637790,4614,70
201637790,4637,78
201637790,4612,69
201637790,4635,93
201663308,4608,85
201663308,4647,73
201663308,4650,68
201663308,4648,93
201663308,4649,94
201663308,4607,87
201663308,4614,87
201525793,4625,64
201525793,4602,100
201525793,4607,95
201525793,4635,64
201525793,4639,76
201525793,4619,98
201525793,4634,98
201377080,4642,79
201377080,4611,61
201377080,4606,79
201377080,4630,72
201377080,4632,86
201377080,4642,84
201377080,4642,97
201574887,4615,91
201574887,4637,98
201574887,4614,100
201574887,4608,79
201574887,4622,86
201574887,4646,62
201574887,4626,63
201047661,4639,97
201047661,4614,81
201047661,4620,87
201047661,4633,63
201047661,4605,71
201047661,4609,71
201047661,4636,71
201258597,4646,81
201258597,4643,85
201258597,4634,73
201258597,4638,67
201258597,4632,97
201258597,4638,76
201258597,4619,67
201201420,4645,72
201201420,4626,83
201201420,4622,61
201201420,4612,81
201201420,4630,89
201201420,4622,66
201201420,4636,90
200928204,4639,66
200928204,4638,88
200928204,4634,65
200928204,4637,69
200928204,4631,65
200928204,4627,65
200928204,4607,76
201332921,4614,78
201332921,4642,73
201332921,4606,65
201332921,4612,77
201332921,4624,65
201332921,4622,73
201332921,4639,88
201143807,4615,74
201143807,4648,62
201143807,4637,93
201143807,4629,93
201143807,4607,61
201143807,4630,62
201143807,4604,65
201548471,4641,67
201548471,4646,75
201548471,4602,100
201548471,4641,87
201548471,4636,73
201548471,4644,61
201548471,4646,67
201423832,4628,89
201423832,4603,87
201423832,4647,81
201423832,4607,72
201423832,4645,90
201423832,4621,97
201423832,4636,99
201179337,4615,62
201179337,4619,90
201179337,4639,70
201179337,4623,97
201179337,4610,75
201179337,4610,65
201179337,4613,75
200898692,4612,88
200898692,4636,68
200898692,4650,78
200898692,4636,84
200898692,4606,66
200898692,4634,88
200898692,4639,71
201176806,4624,69
201176806,4631,100
201176806,4637,62
201176806,4606,97
201176806,4614,95
201176806,4604,78
201176806,4649,92
201004292,4649,68
201004292,4622,99
201004292,4630,73
201004292,4605,85
201004292,4646,65
201004292,4604,90
201004292,4643,99
201748039,4640,79
201748039,4645,61
201748039,4606,63
201748039,4638,73
201748039,4613,85
201748039,4647,72
201748039,4629,77
201430884,4745,82
201430884,4744,60
201430884,4736,67
201430884,4725,67
201430884,4729,64
201430884,4730,60
201430884,4734,72
200965790,4749,97
200965790,4741,86
200965790,4742,64
200965790,4747,84
200965790,4730,85
200965790,4718,99
200965790,4718,87
201171915,4712,98
201171915,4727,70
201171915,4736,76
201171915,4745,78
201171915,4707,69
201171915,4749,95
201171915,4733,81
201119164,4750,88
201119164,4732,86
201119164,4747,92
201119164,4731,84
201119164,4731,74
201119164,4724,96
201119164,4721,77
201688123,4713,95
201688123,4740,91
201688123,4709,96
201688123,4711,99
201688123,4724,74
201688123,4746,72
201688123,4721,99
201141292,4709,62
201141292,4729,67
201141292,4704,97
201141292,4750,94
201141292,4741,81
201141292,4709,73
201141292,4710,89
201599023,4704,75
201599023,4737,68
201599023,4703,82
201599023,4730,96
201599023,4705,75
201599023,4734,78
201599023,4740,76
200885520,4728,77
200885520,4702,61
200885520,4728,60
200885520,4742,72
200885520,4743,79
200885520,4712,62
200885520,4709,88
201463456,4729,82
201463456,4748,84
201463456,4730,97
201463456,4720,83
201463456,4702,86
201463456,4720,60
201463456,4727,63
201497841,4716,92
201497841,4745,84
201497841,4723,95
201497841,4714,81
201497841,4714,70
201497841,4731,72
201497841,4712,88
201164764,4721,64
201164764,4712,92
201164764,4743,83
201164764,4728,76
201164764,4741,89
201164764,4733,69
201164764,4739,97
201768288,4734,60
201768288,4726,86
201768288,4737,94
201768288,4715,64
201768288,4723,61
201768288,4722,78
201768288,4708,79
201373101,4734,73
201373101,4736,60
201373101,4721,66
201373101,4710,85
201373101,4727,75
201373101,4718,62
201373101,4707,71
201225187,4708,64
201225187,4731,71
201225187,4729,73
201225187,4719,69
201225187,4744,73
201225187,4720,92
201225187,4744,84
200855340,4713,79
200855340,4712,76
200855340,4720,83
200855340,4723,85
200855340,4722,91
200855340,4721,93
200855340,4702,84
201141959,4709,65
201141959,4706,85
201141959,4738,83
201141959,4717,99
201141959,4733,78
201141959,4720,84
201141959,4739,96
201106091,4734,71
201106091,4748,63
201106091,4747,79
201106091,4743,92
201106091,4724,82
201106091,4708,70
201106091,4712,87
201783662,4747,67
201783662,4727,66
201783662,4705,96
201783662,4726,92
201783662,4749,97
201783662,4709,92
201783662,4712,87
201468867,4744,93
201468867,4706,82
201468867,4706,66
201468867,4750,93
201468867,4746,96
201468867,4712,92
201468867,4745,61
201414135,4712,89
201414135,4703,72
201414135,4739,84
201414135,4704,79
201414135,4711,83
201414135,4746,93
201414135,4738,80
201576103,4739,64
201576103,4739,64
201576103,4733,89
201576103,4725,97
201576103,4747,82
201576103,4725,70
201576103,4747,97
201435923,4705,77
201435923,4745,65
201435923,4743,61
201435923,4748,71
201435923,4723,64
201435923,4739,76
201435923,4735,96
201356692,4713,94
201356692,4702,64
201356692,4741,87
201356692,4749,83
201356692,4721,87
201356692,4708,65
201356692,4744,91
201653408,4726,94
201653408,4716,66
201653408,4731,78
201653408,4721,70
201653408,4734,67
201653408,4725,69
201653408,4714,69
201163396,4717,77
201163396,4739,82
201163396,4721,84
201163396,4726,88
201163396,4742,99
201163396,4743,63
201163396,4734,84
201758765,4712,62
201758765,4741,90
201758765,4706,76
201758765,4720,100
201758765,4708,92
201758765,4715,85
201758765,4746,92
201390649,4727,73
201390649,4720,93
201390649,4716,62
201390649,4716,88
201390649,4728,95
201390649,4741,62
201390649,4708,60
201747765,4728,99
201747765,4704,84
201747765,4711,84
201747765,4710,61
201747765,4749,83
201747765,4743,72
201747765,4726,99
201695246,4725,66
201695246,4747,97
201695246,4711,79
201695246,4738,60
201695246,4744,96
201695246,4738,98
201695246,4714,93
201529241,4709,68
201529241,4744,88
201529241,4711,80
201529241,4741,70
201529241,4724,78
201529241,4724,61
201529241,4737,98
201517263,4740,86
201517263,4734,90
201517263,4738,76
201517263,4712,64
201517263,4702,75
201517263,4750,90
201517263,4725,76
201304247,4715,68
201304247,4744,79
201304247,4750,64
201304247,4720,61
201304247,4738,83
201304247,4743,82
201304247,4750,80
201262542,4735,60
201262542,4729,92
201262542,4702,98
201262542,4748,92
201262542,4703,91
201262542,4731,69
201262542,4722,88
201156391,4724,77
201156391,4746,65
201156391,4711,63
201156391,4730,62
201156391,4748,94
201156391,4732,68
201156391,4715,83
201080766,4716,96
201080766,4713,73
201080766,4728,89
201080766,4707,87
201080766,4724,73
201080766,4739,82
201080766,4742,83
201457999,4707,98
201457999,4733,95
201457999,4746,78
201457999,4726,87
201457999,4750,78
201457999,4717,89
201457999,4724,69
201718787,4743,98
201718787,4736,96
201718787,4744,63
201718787,4747,68
201718787,4720,67
201718787,4711,88
201718787,4710,95
201427184,4720,86
201427184,4726,65
201427184,4723,99
201427184,4748,72
201427184,4740,83
201427184,4734,93
201427184,4742,100
201102736,4731,98
201102736,4715,98
201102736,4710,64
201102736,4723,73
201102736,4747,69
201102736,4732,72
201102736,4706,84
201155061,4740,77
201155061,4709,87
201155061,4703,74
201155061,4706,62
201155061,4746,74
201155061,4731,95
201155061,4727,92
201465109,4722,81
201465109,4748,96
201465109,4708,94
201465109,4713,73
201465109,4750,65
201465109,4749,100
201465109,4711,76
201643674,4726,62
201643674,4735,90
201643674,4728,77
201643674,4741,63
201643674,4737,95
201643674,4747,91
201643674,4725,92
201624775,4741,60
201624775,4720,66
201624775,4725,91
201624775,4734,70
201624775,4715,94
201624775,4750,66
201624775,4707,62
200836055,4739,62
200836055,4720,67
200836055,4742,83
200836055,4730,72
200836055,4746,79
200836055,4745,62
200836055,4715,60
201110694,4724,63
201110694,4729,93
201110694,4745,94
201110694,4745,80
201110694,4749,97
201110694,4731,61
201110694,4723,68
201742172,4728,90
201742172,4723,87
201742172,4739,97
201742172,4723,70
201742172,4719,63
201742172,4705,100
201742172,4750,91
201589252,4709,87
201589252,4750,73
201589252,4719,69
201589252,4748,73
201589252,4718,82
201589252,4707,100
201589252,4730,81
201545036,4724,62
201545036,4744,65
201545036,4714,89
201545036,4712,64
201545036,4704,81
201545036,4750,83
201545036,4746,92
201364518,4749,99
201364518,4717,69
201364518,4712,95
201364518,4703,95
201364518,4713,78
201364518,4748,79
201364518,4735,93
201445216,4739,78
201445216,4745,71
201445216,4740,86
201445216,4721,99
201445216,4729,100
201445216,4715,72
201445216,4738,84
200847109,5022,69
200847109,5017,60
200847109,5014,83
200847109,5015,86
200847109,5031,65
200847109,5046,84
200847109,5035,74
201152032,5006,68
201152032,5037,93
201152032,5023,66
201152032,5026,67
201152032,5013,63
201152032,5029,83
201152032,5002,81
201432645,5028,82
201432645,5015,93
201432645,5010,70
201432645,5031,66
201432645,5026,64
201432645,5004,83
201432645,5014,80
201656031,5002,97
201656031,5014,62
201656031,5045,76
201656031,5019,97
201656031,5023,80
201656031,5023,61
201656031,5039,97
200971148,5021,81
200971148,5022,92
200971148,5037,94
200971148,5029,99
200971148,5028,79
200971148,5043,88
200971148,5033,68
201542630,5032,100
201542630,5006,99
201542630,5031,77
201542630,5027,80
201542630,5038,73
201542630,5011,76
201542630,5019,77
200873556,5046,64
200873556,5033,94
200873556,5017,84
200873556,5029,77
200873556,5008,79
200873556,5002,64
200873556,5026,93
201176541,5048,71
201176541,5033,74
201176541,5008,94
201176541,5041,96
201176541,5005,65
201176541,5050,74
201176541,5045,93
201169188,5050,95
201169188,5031,92
201169188,5010,98
201169188,5011,81
201169188,5031,74
201169188,5021,95
201169188,5044,93
201258686,5034,68
201258686,5004,63
201258686,5020,68
201258686,5033,62
201258686,5036,99
201258686,5012,93
201258686,5040,89
201381086,5029,77
201381086,5031,100
201381086,5038,78
201381086,5046,74
201381086,5002,83
201381086,5035,63
201381086,5020,86
201392691,5036,81
201392691,5014,70
201392691,5004,81
201392691,5013,86
201392691,5027,66
201392691,5045,86
201392691,5015,76
201725976,5028,80
201725976,5027,63
201725976,5042,88
201725976,5012,70
201725976,5002,96
201725976,5020,78
201725976,5047,94
200842937,5040,92
200842937,5044,69
200842937,5020,61
200842937,5023,96
200842937,5040,99
200842937,5037,81
200842937,5012,81
201245336,5028,62
201245336,5044,76
201245336,5008,88
201245336,5019,96
201245336,5027,74
201245336,5046,91
201245336,5006,64
201253309,5005,72
201253309,5019,83
201253309,5038,97
201253309,5038,61
201253309,5042,62
201253309,5021,60
201253309,5015,89
201467717,5006,81
201467717,5019,69
201467717,5046,64
201467717,5006,97
201467717,5033,76
201467717,5006,92
201467717,5045,75
201514895,5007,80
201514895,5033,77
201514895,5039,97
201514895,5006,81
201514895,5043,90
201514895,5025,74
201514895,5025,88
201790717,5010,87
201790717,5032,97
201790717,5014,93
201790717,5004,91
201790717,5036,71
201790717,5010,92
201790717,5006,87
201434008,5043,72
201434008,5014,65
201434008,5040,77
201434008,5020,77
201434008,5020,93
201434008,5013,67
201434008,5010,60
201423564,5003,95
201423564,5023,96
201423564,5018,75
201423564,5002,64
201423564,5008,89
201423564,5026,68
201423564,5003,94
201146367,5050,72
201146367,5044,94
201146367,5017,68
201146367,5016,91
201146367,5033,84
201146367,5040,95
201146367,5034,65
201123281,5042,85
